id,name,state_id,state_code,state_name,country_id,country_code,country_name,latitude,longitude,wikiDataId
68,Fayzabad,3901,BDS,Badakhshan,1,AF,Afghanistan,37.11664,70.58002,Q156558
78,Jurm,3901,BDS,Badakhshan,1,AF,Afghanistan,36.86477,70.83421,Q10308323
264,Selenicë,634,12,Vlorë County,3,AL,Albania,40.53056,19.63583,Q134613
276,Vlorë,634,12,Vlorë County,3,AL,Albania,40.4686,19.48318,Q159610
31227,Adrar,1118,1,Adrar,4,DZ,Algeria,27.87429,-0.29388,Q251181
31234,Aoulef,1118,1,Adrar,4,DZ,Algeria,26.96667,1.08333,Q602548
1,Andorra la Vella,488,7,Andorra la Vella,6,AD,Andorra,42.50779,1.52109,Q1863
3,Canillo,489,2,Canillo,6,AD,Andorra,42.5676,1.59756,Q24554
153645,Ambriz,221,BGO,Bengo Province,7,AO,Angola,-7.8574,13.1251,Q3833
153646,Bula Atumba,221,BGO,Bengo Province,7,AO,Angola,-7.3117,14.3147,Q3834
144,Codrington,3708,10,Barbuda,10,AG,Antigua And Barbuda,17.63333,-61.83333,Q1024679
148,Piggotts,3709,3,Saint George Parish,10,AG,Antigua And Barbuda,17.11667,-61.8,Q1771704
682,Balvanera,3656,B,Buenos Aires,11,AR,Argentina,-34.61032,-58.39766,Q805848
683,Barracas,3656,B,Buenos Aires,11,AR,Argentina,-34.64966,-58.38341,Q680964
687,Belgrano,3656,B,Buenos Aires,11,AR,Argentina,-34.5627,-58.45829,Q815569
697,Boedo,3656,B,Buenos Aires,11,AR,Argentina,-34.63333,-58.41667,Q890147
704,Buenos Aires,3656,B,Buenos Aires,11,AR,Argentina,-34.61315,-58.37723,Q1486
773,Colegiales,3656,B,Buenos Aires,11,AR,Argentina,-34.57365,-58.44924,Q106063
1511,Trancas,3637,T,Tucumán,11,AR,Argentina,-26.23136,-65.28093,Q976838
1596,Yerba Buena,3637,T,Tucumán,11,AR,Argentina,-26.81667,-65.31667,Q1719036
286,Agarakavan,2023,AG,Aragatsotn Region,12,AM,Armenia,40.33069,44.07233,Q2667087
303,Aparan,2023,AG,Aragatsotn Region,12,AM,Armenia,40.59323,44.3589,Q39618
581,Yerevan,2030,ER,Yerevan,12,AM,Armenia,40.18111,44.51361,Q2222448
3915,Acton,3907,ACT,Australian Capital Territory,14,AU,Australia,-35.27767,149.11829,Q482055
3923,Ainslie,3907,ACT,Australian Capital Territory,14,AU,Australia,-35.26255,149.1437,Q4530072
3974,Amaroo,3907,ACT,Australian Capital Territory,14,AU,Australia,-35.16959,149.12802,Q4740326
8023,Yokine,3906,WA,Western Australia,14,AU,Australia,-31.90113,115.85319,Q8054560
8025,York,3906,WA,Western Australia,14,AU,Australia,-31.88809,116.7678,Q994000
1657,Andau,2062,1,Burgenland,15,AT,Austria,47.77441,17.03293,Q429623
1671,Antau,2062,1,Burgenland,15,AT,Austria,47.77377,16.47984,Q571503
1673,Apetlon,2062,1,Burgenland,15,AT,Austria,47.74394,16.8302,Q618270
3764,Weiler,2063,8,Vorarlberg,15,AT,Austria,47.29972,9.65,Q699608
3847,Wolfurt,2063,8,Vorarlberg,15,AT,Austria,47.46667,9.75,Q697083
8069,Ceyranbatan,540,ABS,Absheron District,16,AZ,Azerbaijan,40.54194,49.66073,Q4120924
8073,Digah,540,ABS,Absheron District,16,AZ,Azerbaijan,40.49257,49.87477,Q4120921
8204,Zardob,576,ZAR,Zardab District,16,AZ,Azerbaijan,40.2184,47.71214,Q147548
9757,Jidd Ḩafş,1992,13,Capital,18,BH,Bahrain,26.21861,50.54778,Q248302
9760,Manama,1992,13,Capital,18,BH,Bahrain,26.22787,50.58565,Q3882
9761,Sitrah,1992,13,Capital,18,BH,Bahrain,26.15472,50.62056,Q1416753
8459,Barguna,818,6,Barisal District,19,BD,Bangladesh,22.13333,90.13333,Q808172
8460,Barisal,818,6,Barisal District,19,BD,Bangladesh,22.8,90.5,Q1763301
8595,Sunamganj,767,60,Sylhet District,19,BD,Bangladesh,24.86667,91.41667,Q2429432
8596,Sylhet,767,60,Sylhet District,19,BD,Bangladesh,24.91667,91.76667,Q2093352
8452,Oistins,1228,1,Christ Church,20,BB,Barbados,13.07067,-59.54637,Q692475
8450,Greenland,1229,2,Saint Andrew,20,BB,Barbados,13.25808,-59.57763,Q3556018
15805,Antopal’,2959,BR,Brest Region,21,BY,Belarus,52.2038,24.7863,Q608888
15810,Asnyezhytsy,2959,BR,Brest Region,21,BY,Belarus,52.1891,26.1299,Q4338083
15820,Baranovichi,2959,BR,Brest Region,21,BY,Belarus,53.1327,26.0139,Q237655
8693,Brussels,1376,BRU,Brussels-Capital Region,22,BE,Belgium,50.85045,4.34878,Q239
8608,Aalst,1373,VLG,Flanders,22,BE,Belgium,50.93604,4.0355,Q21770022
9119,Wellin,1380,WAL,Wallonia,22,BE,Belgium,50.08133,5.11413,Q21760242
9134,Yvoir,1380,WAL,Wallonia,22,BE,Belgium,50.3279,4.88059,Q21760343
16133,Belize City,264,BZ,Belize District,23,BZ,Belize,17.49952,-88.19756,Q108223
16143,San Pedro,264,BZ,Belize District,23,BZ,Belize,17.91598,-87.9659,Q677300
16140,Placencia,265,SC,Stann Creek District,23,BZ,Belize,16.51419,-88.36647,Q2097877
16141,Punta Gorda,267,TOL,Toledo District,23,BZ,Belize,16.09835,-88.8097,Q883362
9782,Banikoara,3077,AL,Alibori Department,24,BJ,Benin,11.29845,2.43856,Q189685
9800,Kandi,3077,AL,Alibori Department,24,BJ,Benin,11.13417,2.93861,Q3032740
153518,Devonshire,4860,DEV,Devonshire,25,BM,Bermuda,32.293,-64.8,Q516478
153515,Hamilton,4861,HA,Hamilton,25,BM,Bermuda,32.294,-64.783,Q12232
15709,Jakar,240,33,Bumthang District,26,BT,Bhutan,27.54918,90.7525,Q2468415
15706,Daphu,239,12,Chukha District,26,BT,Bhutan,26.96667,89.38333,Q5221776
15716,Phuntsholing,239,12,Chukha District,26,BT,Bhutan,26.85164,89.38837,Q856162
15726,Tsimasham,239,12,Chukha District,26,BT,Bhutan,27.0989,89.53604,Q1019534
9867,Guayaramerín,3375,B,Beni Department,27,BO,Bolivia,-10.8258,-65.3581,Q1026253
9920,Provincia Cercado,3375,B,Beni Department,27,BO,Bolivia,-14.5,-64.33333,Q328661
9932,Provincia General José Ballivián,3375,B,Beni Department,27,BO,Bolivia,-14,-67.08333,Q1473313
9941,Provincia Iténez,3375,B,Beni Department,27,BO,Bolivia,-13.41667,-63.5,Q1325725
9949,Provincia Mamoré,3375,B,Beni Department,27,BO,Bolivia,-13,-64.91667,Q241217
9953,Provincia Marbán,3375,B,Beni Department,27,BO,Bolivia,-15.66667,-64.33333,Q1473356
8358,Piskavica,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.86717,16.97464,Q3377900
8360,Podbrdo,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.44189,17.01495,Q3389647
8365,Popovi,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.76547,19.28667,Q3113096
8367,Pribinić,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.6101,17.68981,Q3113679
8368,Priboj,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.60233,18.93165,Q3113679
8369,Prijedor,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.97991,16.71401,Q323986
8374,Rogatica,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,43.79894,19.00363,Q180791
8375,Rudo,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,43.61781,19.36719,Q1018824
8436,Šamac,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,45.05987,18.46756,Q391033
8437,Šekovići,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.29896,18.85532,Q391033
8439,Šipovo,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.28237,17.08597,Q586566
8383,Sokolac,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,43.93817,18.80079,Q180755
8385,Srbac,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,45.0973,17.52331,Q995071
8386,Srebrenica,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.10748,19.29669,Q156053
8388,Stanari,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.74475,17.82714,Q1280363
8389,Starcevica,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.75708,17.21178,Q1280363
8393,Svodna,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,45.0377,16.54019,Q1026587
8395,Teslić,470,SRP,Republika Srpska,28,BA,Bosnia and Herzegovina,44.60639,17.85972,Q953826
15732,Dukwe,3068,NE,North-East District,29,BW,Botswana,-20.58333,26.41667,Q21858508
15756,Makaleng,3068,NE,North-East District,29,BW,Botswana,-20.9,27.28333,Q170968
15760,Masunga,3068,NE,North-East District,29,BW,Botswana,-20.62455,27.44875,Q170830
15791,Sebina,3068,NE,North-East District,29,BW,Botswana,-20.86667,27.25,Q170981
15764,Maun,3065,NW,North-West District,29,BW,Botswana,-19.98333,23.41667,Q166327
15780,Nokaneng,3065,NW,North-West District,29,BW,Botswana,-19.66667,22.26667,Q171157
15784,Pandamatenga,3065,NW,North-West District,29,BW,Botswana,-18.52779,25.62698,Q170908
15793,Sehithwa,3065,NW,North-West District,29,BW,Botswana,-20.46667,22.71667,Q166923
15796,Shakawe,3065,NW,North-West District,29,BW,Botswana,-18.36536,21.84219,Q170663
15735,Gaborone,3064,SE,South-East District,29,BW,Botswana,-24.76234,25.7995,Q38855
15741,Janeng,3064,SE,South-East District,29,BW,Botswana,-25.41667,25.55,Q21858552
15747,Kopong,3064,SE,South-East District,29,BW,Botswana,-24.48333,25.88333,Q31811672
15782,Otse,3064,SE,South-East District,29,BW,Botswana,-25.01667,25.73333,Q170659
15789,Ramotswa,3064,SE,South-East District,29,BW,Botswana,-24.87158,25.86989,Q170714
15744,Kanye,3063,SO,Southern District,29,BW,Botswana,-24.96675,25.33273,Q170730
15745,Khakhea,3063,SO,Southern District,29,BW,Botswana,-24.68954,23.49403,Q170954
15777,Mosopa,3063,SO,Southern District,29,BW,Botswana,-24.7718,25.42156,Q170660
15794,Sekoma,3063,SO,Southern District,29,BW,Botswana,-24.4,23.88333,Q21858864
10078,Acrelândia,2012,AC,Acre,31,BR,Brazil,-9.98045,-66.84388,Q507567
10439,Atibaia,2021,SP,São Paulo,31,BR,Brazil,-23.13099,-46.58896,Q1637405
10448,Auriflama,2021,SP,São Paulo,31,BR,Brazil,-20.68556,-50.55472,Q268956
10457,Avaí,2021,SP,São Paulo,31,BR,Brazil,-22.17789,-49.30511,Q782812
10455,Avanhandava,2021,SP,São Paulo,31,BR,Brazil,-21.46596,-49.94791,Q1772695
10456,Avaré,2021,SP,São Paulo,31,BR,Brazil,-23.03402,-48.88802,Q782812
10471,Bady Bassitt,2021,SP,São Paulo,31,BR,Brazil,-20.91806,-49.44528,Q268782
10481,Balbinos,2021,SP,São Paulo,31,BR,Brazil,-21.90089,-49.33509,Q804068
10840,Bálsamo,2021,SP,São Paulo,31,BR,Brazil,-20.70239,-49.55045,Q1750436
10495,Bananal,2021,SP,São Paulo,31,BR,Brazil,-22.73751,-44.33413,Q1756027
10571,Barão de Antonina,2021,SP,São Paulo,31,BR,Brazil,-23.57097,-49.5666,Q1758344
10509,Barbosa,2021,SP,São Paulo,31,BR,Brazil,-21.29619,-49.92293,Q602143
10514,Bariri,2021,SP,São Paulo,31,BR,Brazil,-22.07444,-48.74028,Q1759107
10516,Barra Bonita,2021,SP,São Paulo,31,BR,Brazil,-22.49472,-48.55806,Q22048157
10532,Barra do Chapéu,2021,SP,São Paulo,31,BR,Brazil,-24.44047,-49.08615,Q1805676
10545,Barra do Turvo,2021,SP,São Paulo,31,BR,Brazil,-24.89045,-48.4079,Q1750175
10557,Barretos,2021,SP,São Paulo,31,BR,Brazil,-20.55722,-48.56778,Q1637488
10558,Barrinha,2021,SP,São Paulo,31,BR,Brazil,-21.19361,-48.16389,Q1760074
10569,Barueri,2021,SP,São Paulo,31,BR,Brazil,-23.51056,-46.87611,Q461773
10578,Bastos,2021,SP,São Paulo,31,BR,Brazil,-21.92194,-50.73389,Q971397
10583,Batatais,2021,SP,São Paulo,31,BR,Brazil,-20.83515,-47.56742,Q650500
10586,Bauru,2021,SP,São Paulo,31,BR,Brazil,-22.31472,-49.06056,Q241645
10590,Bebedouro,2021,SP,São Paulo,31,BR,Brazil,-20.94944,-48.47917,Q1817181
10630,Bento de Abreu,2021,SP,São Paulo,31,BR,Brazil,-21.34057,-50.86542,Q548652
10635,Bernardino de Campos,2021,SP,São Paulo,31,BR,Brazil,-23.02698,-49.49277,Q920204
10638,Bertioga,2021,SP,São Paulo,31,BR,Brazil,-23.85444,-46.13861,Q828319
10649,Bilac,2021,SP,São Paulo,31,BR,Brazil,-21.42076,-50.47862,Q1754582
10651,Birigui,2021,SP,São Paulo,31,BR,Brazil,-21.28861,-50.34,Q963648
10652,Biritiba Mirim,2021,SP,São Paulo,31,BR,Brazil,-23.5725,-46.03861,Q518845
10653,Biritiba-Mirim,2021,SP,São Paulo,31,BR,Brazil,-23.62009,-46.01938,Q518845
10661,Boa Esperança do Sul,2021,SP,São Paulo,31,BR,Brazil,-21.9925,-48.39083,Q268938
10680,Bocaina,2021,SP,São Paulo,31,BR,Brazil,-22.0983,-48.51952,Q1759088
10688,Bofete,2021,SP,São Paulo,31,BR,Brazil,-23.12244,-48.28058,Q1802663
10689,Boituva,2021,SP,São Paulo,31,BR,Brazil,-23.28333,-47.67222,Q1759350
10717,Bom Jesus dos Perdões,2021,SP,São Paulo,31,BR,Brazil,-23.135,-46.46528,Q1760959
10728,Bom Sucesso de Itararé,2021,SP,São Paulo,31,BR,Brazil,-24.31225,-49.167,Q2355826
10755,Borá,2021,SP,São Paulo,31,BR,Brazil,-22.23881,-50.49252,Q1792820
10748,Boracéia,2021,SP,São Paulo,31,BR,Brazil,-22.19306,-48.77889,Q776912
10750,Borborema,2021,SP,São Paulo,31,BR,Brazil,-21.61972,-49.07361,Q978870
10753,Borebi,2021,SP,São Paulo,31,BR,Brazil,-22.67635,-48.98476,Q1792820
10758,Botucatu,2021,SP,São Paulo,31,BR,Brazil,-22.88583,-48.445,Q1625598
10766,Bragança Paulista,2021,SP,São Paulo,31,BR,Brazil,-22.9527,-46.54418,Q897232
10782,Braúna,2021,SP,São Paulo,31,BR,Brazil,-21.56582,-50.35227,Q903373
10789,Brejo Alegre,2021,SP,São Paulo,31,BR,Brazil,-21.17757,-50.21805,Q659888
10806,Brodósqui,2021,SP,São Paulo,31,BR,Brazil,-20.99139,-47.65861,Q22048849
10805,Brodowski,2021,SP,São Paulo,31,BR,Brazil,-21.0506,-47.61728,Q924792
10807,Brotas,2021,SP,São Paulo,31,BR,Brazil,-22.27942,-48.08744,Q1648408
10821,Buri,2021,SP,São Paulo,31,BR,Brazil,-23.7975,-48.59278,Q1816107
10822,Buritama,2021,SP,São Paulo,31,BR,Brazil,-21.06611,-50.14722,Q1750100
10836,Buritizal,2021,SP,São Paulo,31,BR,Brazil,-20.21345,-47.70776,Q1792148
10858,Cabrália Paulista,2021,SP,São Paulo,31,BR,Brazil,-22.49155,-49.38637,Q2010855
10856,Cabreúva,2021,SP,São Paulo,31,BR,Brazil,-23.3075,-47.13278,Q1760058
11222,Caçapava,2021,SP,São Paulo,31,BR,Brazil,-23.10083,-45.70694,Q1759103
10866,Cachoeira Paulista,2021,SP,São Paulo,31,BR,Brazil,-22.70115,-44.99229,Q1760112
10886,Caconde,2021,SP,São Paulo,31,BR,Brazil,-21.52944,-46.64389,Q983521
10895,Cafelândia,2021,SP,São Paulo,31,BR,Brazil,-21.74295,-49.57061,Q1759688
10898,Caiabu,2021,SP,São Paulo,31,BR,Brazil,-21.93822,-51.23232,Q2040790
10904,Caieiras,2021,SP,São Paulo,31,BR,Brazil,-23.36417,-46.74056,Q22046952
10906,Caiuá,2021,SP,São Paulo,31,BR,Brazil,-21.76518,-51.95903,Q22046952
10911,Cajamar,2021,SP,São Paulo,31,BR,Brazil,-23.35193,-46.88129,Q1760376
10914,Cajati,2021,SP,São Paulo,31,BR,Brazil,-24.73611,-48.12278,Q1760947
10918,Cajobi,2021,SP,São Paulo,31,BR,Brazil,-20.88622,-48.85175,Q1808637
10922,Cajuru,2021,SP,São Paulo,31,BR,Brazil,-21.27528,-47.30417,Q1760370
10967,Campina do Monte Alegre,2021,SP,São Paulo,31,BR,Brazil,-23.61364,-48.45388,Q1756064
10970,Campinas,2021,SP,São Paulo,31,BR,Brazil,-22.90556,-47.06083,Q171617
10994,Campo Limpo Paulista,2021,SP,São Paulo,31,BR,Brazil,-23.21599,-46.75842,Q1754452
11018,Campos do Jordão,2021,SP,São Paulo,31,BR,Brazil,-22.73944,-45.59139,Q851253
11014,Campos Novos Paulista,2021,SP,São Paulo,31,BR,Brazil,-22.62889,-50.01282,Q1764972
11023,Cananéia,2021,SP,São Paulo,31,BR,Brazil,-25.01472,-47.92667,Q22047157
11027,Canas,2021,SP,São Paulo,31,BR,Brazil,-22.73999,-45.03208,Q1795838
11547,Cândido Mota,2021,SP,São Paulo,31,BR,Brazil,-22.74639,-50.38694,Q1761075
11548,Cândido Rodrigues,2021,SP,São Paulo,31,BR,Brazil,-21.34194,-48.63294,Q1761075
11048,Canitar,2021,SP,São Paulo,31,BR,Brazil,-23.01421,-49.78705,Q1807399
11094,Capâo Bonito,2021,SP,São Paulo,31,BR,Brazil,-24.00583,-48.34944,Q1798802
11069,Capela do Alto,2021,SP,São Paulo,31,BR,Brazil,-23.47056,-47.73472,Q610390
11088,Capivari,2021,SP,São Paulo,31,BR,Brazil,-22.995,-47.50778,Q1750439
9348,Isperih,4698,17,Razgrad Province,34,BG,Bulgaria,43.71667,26.83333,Q405797
9379,Kubrat,4698,17,Razgrad Province,34,BG,Bulgaria,43.79658,26.50063,Q406545
9389,Loznitsa,4698,17,Razgrad Province,34,BG,Bulgaria,43.36667,26.6,Q405880
9399,Medovene,4698,17,Razgrad Province,34,BG,Bulgaria,43.76667,26.51667,Q2018323
9491,Obshtina Isperih,4698,17,Razgrad Province,34,BG,Bulgaria,43.71667,26.83333,Q2220241
9515,Obshtina Kubrat,4698,17,Razgrad Province,34,BG,Bulgaria,43.86667,26.48333,Q406545
9524,Obshtina Loznitsa,4698,17,Razgrad Province,34,BG,Bulgaria,43.41667,26.58333,Q2717061
9570,Obshtina Razgrad,4698,17,Razgrad Province,34,BG,Bulgaria,43.53333,26.51667,Q2609683
9581,Obshtina Samuil,4698,17,Razgrad Province,34,BG,Bulgaria,43.6,26.8,Q2011302
9616,Obshtina Tsar Kaloyan,4698,17,Razgrad Province,34,BG,Bulgaria,43.6,26.21667,Q2609383
9635,Obshtina Zavet,4698,17,Razgrad Province,34,BG,Bulgaria,43.76667,26.68333,Q2716740
9669,Razgrad,4698,17,Razgrad Province,34,BG,Bulgaria,43.53333,26.51667,Q189650
9559,Obshtina Polski Trambesh,4709,4,Veliko Tarnovo Province,34,BG,Bulgaria,43.35,25.58333,Q2609698
9601,Obshtina Strazhitsa,4709,4,Veliko Tarnovo Province,34,BG,Bulgaria,43.26667,25.98333,Q959929
9604,Obshtina Suhindol,4709,4,Veliko Tarnovo Province,34,BG,Bulgaria,43.16667,25.2,Q2609717
9608,Obshtina Svishtov,4709,4,Veliko Tarnovo Province,34,BG,Bulgaria,43.53333,25.35,Q600639
9626,Obshtina Veliko Tŭrnovo,4709,4,Veliko Tarnovo Province,34,BG,Bulgaria,43.08241,25.63202,Q2991314
9637,Obshtina Zlataritsa,4709,4,Veliko Tarnovo Province,34,BG,Bulgaria,43.06667,25.98333,Q2609640
9646,Parvomaytsi,4709,4,Veliko Tarnovo Province,34,BG,Bulgaria,43.15,25.65,Q406222
9517,Obshtina Kula,4697,5,Vidin Province,34,BG,Bulgaria,43.9,22.56667,Q2715384
9577,Obshtina Ruzhintsi,4697,5,Vidin Province,34,BG,Bulgaria,43.65,22.9,Q2715178
9630,Obshtina Vidin,4697,5,Vidin Province,34,BG,Bulgaria,44,22.83333,Q263709
9676,Ruzhintsi,4697,5,Vidin Province,34,BG,Bulgaria,43.62179,22.83286,Q160173
9741,Vidin,4697,5,Vidin Province,34,BG,Bulgaria,43.99159,22.88236,Q178531
9280,Borovan,4711,6,Vratsa Province,34,BG,Bulgaria,43.43333,23.75,Q2565618
9295,Byala Slatina,4711,6,Vratsa Province,34,BG,Bulgaria,43.46667,23.93333,Q405228
9344,Hayredin,4711,6,Vratsa Province,34,BG,Bulgaria,43.60193,23.66135,Q2597198
9373,Kozloduy,4711,6,Vratsa Province,34,BG,Bulgaria,43.77864,23.72058,Q405157
9376,Krivodol,4711,6,Vratsa Province,34,BG,Bulgaria,43.37444,23.48444,Q405697
9400,Mezdra,4711,6,Vratsa Province,34,BG,Bulgaria,43.15,23.7,Q406500
9403,Mizia,4711,6,Vratsa Province,34,BG,Bulgaria,43.68623,23.85371,Q406481
9434,Obshtina Borovan,4711,6,Vratsa Province,34,BG,Bulgaria,43.43333,23.75,Q2015266
9488,Obshtina Hayredin,4711,6,Vratsa Province,34,BG,Bulgaria,43.58333,23.66667,Q2426275
9510,Obshtina Kozloduy,4711,6,Vratsa Province,34,BG,Bulgaria,43.71667,23.73333,Q1032807
9513,Obshtina Krivodol,4711,6,Vratsa Province,34,BG,Bulgaria,43.38333,23.48333,Q948145
9531,Obshtina Mezdra,4711,6,Vratsa Province,34,BG,Bulgaria,43.13333,23.73333,Q2426251
9534,Obshtina Mizia,4711,6,Vratsa Province,34,BG,Bulgaria,43.63333,23.85,Q1032677
9546,Obshtina Oryahovo,4711,6,Vratsa Province,34,BG,Bulgaria,43.69038,23.98643,Q2628864
9574,Obshtina Roman,4711,6,Vratsa Province,34,BG,Bulgaria,43.15,23.91667,Q2723443
9631,Obshtina Vratsa,4711,6,Vratsa Province,34,BG,Bulgaria,43.28333,23.6,Q263709
9643,Oryahovo,4711,6,Vratsa Province,34,BG,Bulgaria,43.73618,23.96052,Q407296
9192,Nouna,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,12.72939,-3.86305,Q3344855
9203,Province de la Kossi,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,12.91667,-3.83333,Q1074485
9208,Province des Balé,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,11.71667,-3.05,Q805913
9209,Province des Banwa,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,12.16667,-4.16667,Q674664
9221,Province du Mouhoun,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,12.25,-3.41667,Q1142050
9223,Province du Nayala,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,12.66667,-3,Q1141776
9230,Province du Sourou,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,13.25,-3,Q558703
9239,Salanso,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,12.17423,-4.08477,Q2102129
9244,Toma,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,12.75844,-2.89879,Q2304523
9245,Tougan,3138,1,Boucle du Mouhoun Region,35,BF,Burkina Faso,13.0725,-3.0694,Q558346
9158,Banfora,3153,2,Cascades Region,35,BF,Burkina Faso,10.63333,-4.76667,Q639674
9200,Province de la Comoé,3153,2,Cascades Region,35,BF,Burkina Faso,10.33333,-4.41667,Q1074496
9204,Province de la Léraba,3153,2,Cascades Region,35,BF,Burkina Faso,10.66667,-5.2,Q977607
9241,Sindou,3153,2,Cascades Region,35,BF,Burkina Faso,10.66667,-5.16667,Q1507575
9181,Kadiogo Province,3136,3,Centre,35,BF,Burkina Faso,12.33333,-1.5,Q1074530
9193,Ouagadougou,3136,3,Centre,35,BF,Burkina Faso,12.36566,-1.53388,Q3777
9174,Garango,3162,4,Centre-Est Region,35,BF,Burkina Faso,11.8,-0.55056,Q2668534
9187,Koupéla,3162,4,Centre-Est Region,35,BF,Burkina Faso,12.17864,-0.35103,Q116524
9188,Kouritenga Province,3162,4,Centre-Est Region,35,BF,Burkina Faso,12.2,-0.3,Q1141767
9195,Ouargaye,3162,4,Centre-Est Region,35,BF,Burkina Faso,11.50202,0.05886,Q1570493
9211,Province du Boulgou,3162,4,Centre-Est Region,35,BF,Burkina Faso,11.5,-0.41667,Q895097
9217,Province du Koulpélogo,3162,4,Centre-Est Region,35,BF,Burkina Faso,11.41667,0.16667,Q934923
9242,Tenkodogo,3162,4,Centre-Est Region,35,BF,Burkina Faso,11.78,-0.36972,Q621925
9165,Boulsa,3127,5,Centre-Nord Region,35,BF,Burkina Faso,12.66664,-0.57469,Q895110
9182,Kaya,3127,5,Centre-Nord Region,35,BF,Burkina Faso,13.09167,-1.08444,Q766464
9185,Kongoussi,3127,5,Centre-Nord Region,35,BF,Burkina Faso,13.32583,-1.53472,Q163352
9210,Province du Bam,3127,5,Centre-Nord Region,35,BF,Burkina Faso,13.46667,-1.58333,Q620710
9222,Province du Namentenga,3127,5,Centre-Nord Region,35,BF,Burkina Faso,13.25,-0.5,Q1142044
9228,Province du Sanmatenga,3127,5,Centre-Nord Region,35,BF,Burkina Faso,13.25,-1.08333,Q1142039
9178,Goulouré,3115,6,Centre-Ouest Region,35,BF,Burkina Faso,12.23484,-1.93394,Q741117
9764,Bururi,3202,BR,Bururi Province,36,BI,Burundi,-3.94877,29.62438,Q992247
9765,Cankuzo,3201,CA,Cankuzo Province,36,BI,Burundi,-3.2186,30.5528,Q2669640
9766,Cibitoke,3190,CI,Cibitoke Province,36,BI,Burundi,-2.8869,29.1248,Q746329
9767,Gitega,3197,GI,Gitega Province,36,BI,Burundi,-3.42708,29.92463,Q746329
9768,Karuzi,3194,KR,Karuzi Province,36,BI,Burundi,-3.10139,30.16278,Q684152
9769,Kayanza,3192,KY,Kayanza Province,36,BI,Burundi,-2.9221,29.6293,Q2305839
9770,Kirundo,3195,KI,Kirundo Province,36,BI,Burundi,-2.5845,30.0959,Q2640808
9771,Makamba,3188,MA,Makamba Province,36,BI,Burundi,-4.1348,29.804,Q1286083
9772,Muramvya,3193,MU,Muramvya Province,36,BI,Burundi,-3.2682,29.6079,Q557529
9773,Muyinga,3186,MY,Muyinga Province,36,BI,Burundi,-2.8451,30.3414,Q2006076
9774,Mwaro,3187,MW,Mwaro Province,36,BI,Burundi,-3.51128,29.70334,Q2458075
9775,Ngozi,3199,NG,Ngozi Province,36,BI,Burundi,-2.9075,29.8306,Q929689
9776,Rumonge,3185,RM,Rumonge Province,36,BI,Burundi,-3.9736,29.4386,Q3110231
9777,Rutana,3189,RT,Rutana Province,36,BI,Burundi,-3.9279,29.992,Q246069
9778,Ruyigi,3191,RY,Ruyigi Province,36,BI,Burundi,-3.47639,30.24861,Q1018116
64967,Mongkol Borei,3984,1,Banteay Meanchey,37,KH,Cambodia,13.45531,102.99186,Q1945748
64969,Paoy Paet,3984,1,Banteay Meanchey,37,KH,Cambodia,13.65805,102.56365,Q1015146
64981,Sisophon,3984,1,Banteay Meanchey,37,KH,Cambodia,13.58588,102.97369,Q855717
65009,Srŏk Malai,3984,1,Banteay Meanchey,37,KH,Cambodia,13.49902,102.60164,Q4929080
65022,Srŏk Svay Chék,3984,1,Banteay Meanchey,37,KH,Cambodia,13.81305,102.95269,Q4929021
64940,Battambang,3976,2,Battambang,37,KH,Cambodia,13.10271,103.19822,Q748336
65028,Srŏk Âk Phnŭm,3976,2,Battambang,37,KH,Cambodia,13.23621,103.45894,Q4930600
64988,Srŏk Banăn,3976,2,Battambang,37,KH,Cambodia,12.97067,103.04742,Q4853813
64995,Srŏk Bâvĭl,3976,2,Battambang,37,KH,Cambodia,13.23601,102.8291,Q4873692
